@relation filtered-set
@attribute #webpage {allocine.fr,amazon.com,booking.com,bouyguestelecom.fr,free.fr,imdb.com,chinadaily.com.cn,labanquepostale.fr,lcl.fr,leroymerlin.fr,pole-emploi.fr,stackoverflow.com,imbd.com}
@attribute unsharded string
@attribute url {http://www.allocine.fr,http://www.amazon.com/gp/gw/ajax/s.html,http://www.booking.com/index.it.html,http://www.bouyguestelecom.fr,http://www.free.fr/adsl,http://www.imdb.com,http://www.chinadaily.com.cn,http://www.labanquepostale.fr,http://particuliers.secure.lcl.fr/index.html,http://www.leroymerlin.fr,http://www.pole-emploi.fr/accueil,http://stackoverflow.com}
@attribute atf_imgs numeric
@attribute onload numeric
@attribute dom numeric
@attribute atf-inst numeric
@attribute atf-mult numeric
@attribute not-btf numeric
@attribute oi-plt numeric
@attribute oi-atf numeric
@attribute bi-plt numeric
@attribute bi-atf numeric
@attribute ii-plt numeric
@attribute ii-atf numeric
@attribute avg_connections numeric
@attribute bandwidth {-1,10mbit,infty}
@attribute bytes_css numeric
@attribute bytes_css_ratio numeric
@attribute bytes_html numeric
@attribute bytes_html_ratio numeric
@attribute bytes_img numeric
@attribute bytes_img_ratio numeric
@attribute bytes_in numeric
@attribute bytes_js numeric
@attribute bytes_js_ratio numeric
@attribute bytes_mean numeric
@attribute bytes_oth numeric
@attribute bytes_oth_ratio numeric
@attribute bytes_out numeric
@attribute bytes_sdev numeric
@attribute bytes_tot numeric
@attribute bytesperconn_mean numeric
@attribute bytesperconn_sdev numeric
@attribute bytesperdom_mean numeric
@attribute bytesperdom_sdev numeric
@attribute connections numeric
@attribute count_pixels numeric
@attribute counter numeric
@attribute datName string
@attribute datOK {True}
@attribute datSize numeric
@attribute dateEpoch numeric
@attribute dateHuman string
@attribute delay {False,True}
@attribute domains numeric
@attribute grade numeric
@attribute harName string
@attribute harOK {True}
@attribute harSize numeric
@attribute heterog string
@attribute homog string
@attribute latency numeric
@attribute loss {1,0,2}
@attribute lossy {True,False}
@attribute obj200 numeric
@attribute obj404 numeric
@attribute obj_css numeric
@attribute obj_css_ratio numeric
@attribute obj_html numeric
@attribute obj_html_ratio numeric
@attribute obj_img numeric
@attribute obj_img_ratio numeric
@attribute obj_js numeric
@attribute obj_js_ratio numeric
@attribute obj_oth numeric
@attribute obj_oth_ratio numeric
@attribute obj_tot numeric
@attribute objperconn_mean numeric
@attribute objperconn_sdev numeric
@attribute objperdom_mean numeric
@attribute objperdom_sdev numeric
@attribute page_img_ratio numeric
@attribute persID {040acc,04d960,1.37e+62,14b2af,18fc23,19d942,23b912,26a0fd,2839ea,2ac5d5,2c6f75,33bacc,364d64,37edea,3e877e,463666,4ee49c,51607c,58bfd0,5fcd87,5fe6d6,68b943,716e0e,719999,7368fb,785646,7c53d3,7cd9d3,7f9dd6,8f92ac,8fd10e,9f7d2c,ad9f71,b07b16,b16ad3,c2e336,c49eb1,c8f1ae,cc7877,cdbbc7,d69bdc,dec6da,e73a20,ed80e6,f0b004,f26cb9,f62160,fbf6af,fc3224,07f8f8,100163,19c9bb,1d78c4,1ffaec,2a46d1,3311000000.0,3386f7,3500b0,38cf83,39b29a,4c8a00,4ff3ff,518423,549ab8,6.5e+76,6c250c,8298ac,83bf1e,86a6ea,882003,8e6aff,9281db,98c959,a4f659,ad0dd9,b54504,bcf06f,be5e5a,c74cde,c9b7cb,d221e5,d223ea,d2c41b,d84b48,df72c8,e58463,eac9a4,f0f583,f7abdb,01cec1,04f2f4,0b62eb,0e7b09,107ad9,114fd9,12f604,135d2d,138a13,147b97,15c957,167305,1e1d5d,235fed,247ad4,29097c,296d8e,2ef8dc,302dfb,30be8b,314773,3abd57,3df5f0,3e862b,inf,49b7d0,4e6a16,52d028,534c02,550b06,5c90de,5dee94,5fefb5,62900000.0,686c95,69cc50,6b5b65,6b99b2,6cce0e,6de4ff,6e6f78,6f7309,70d0e2,718ce6,724f04,7416ec,742514,7f4fe8,7fb122,8209fd,882589,8b4764,9188b3,989f75,9e5c50,9f2fd2,a83cd3,aab86e,ae8614,aec858,afe241,b0121b,b0a217,b5d774,b6fe56,b87432,bb5de2,bb93fe,bf1771,c06a6e,c1d260,c36c25,c418a7,c56749,c88796,ca0570,cb13bd,d4baae,d73891,e2a19c,e3d495,e89f2c,ed8fc9,f14956,f1e1af,f2351d,f280f1,f55535,f79789,f8865d,f99230,faf77c,50591d,5ed20f,039df7,37bc6d,3ee46d,416980,42bf29,42c271,54fd24,59ed21,75b982,7d1793,80c85b,8b97f4,92cc59,931670,946b8b,9d1800,9d940b,a2e3c0,a928dd,aa6119,b0d900,b89f20,be715d,c0f19a,da72e6,f78063,69acbb}
@attribute proto {H2,HTTP/1.1}
@attribute rttperbyte_mean numeric
@attribute rttperbyte_sdev numeric
@attribute rttperdom_mean numeric
@attribute rttperdom_sdev numeric
@attribute rttperobj_mean numeric
@attribute rttperobj_sdev numeric
@attribute ttfb numeric
@attribute ttlb numeric
@attribute uReviews numeric
@data
free.fr,False,http://www.free.fr/adsl,2.0,656,493,123.48000000026329,466.92400000041744,466.92400000041744,498.113258065,493.0,498.958788366,493.0,493.0,493.0,1.0,infty,16246,0.019,10040,0.011,604841,0.69,866088,73853,0.084,28284.677,171845,0.196,10737,48704.393,876825,219206.25,317507.875,219206.25,317507.875,4,8776.0,1,989f75_free.fr_1.dat,True,17353,1490703701,Tue_Mar_28_12:21:41_UTC_2017,False,4,5,989f75_free.fr_1.har,True,122783,False,True,0,0,False,31,0,7,0.226,1,0.032,11,0.355,7,0.226,5,0.161,31,7.75,11.121,7.75,11.121,0.01,989f75,H2,0.0,-1.0,0.0,0.0,0.0,0.0,34,595,36
allocine.fr,False,http://www.allocine.fr,16.0,33775,32355,28781.82699999988,32250.89499999991,33759.67600000001,32361.3848909,32355.0,32391.697988,32355.0,32502.2742622,32355.0,3.70588235294,10mbit,167422,0.042,60280,0.015,2599868,0.654,3894164,852466,0.214,17910.622,296122,0.074,81994,27638.165,3976158,63113.619,56919.16,233891.647,350018.771,63,416640.0,2,9e5c50_allocine.fr_2.dat,True,16925,1490702708,Tue_Mar_28_12:05:08_UTC_2017,False,17,3,9e5c50_allocine.fr_2.har,True,881028,False,True,0,2,True,220,0,6,0.027,2,0.009,179,0.806,28,0.126,7,0.032,222,3.524,3.612,13.059,12.941,0.452,9e5c50,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,35,33760,38
allocine.fr,False,http://www.allocine.fr,8.0,5186,3913,3555.7150000000343,4010.213999999922,4024.850999999891,3945.60235135,3913.0,3919.6082347,3913.0,3920.04321239,3913.0,1.76470588235,10mbit,83710,0.041,30140,0.015,1351006,0.662,1998206,426231,0.209,18210.759,148518,0.073,41399,28104.705,2039605,67986.833,102307.16,119976.765,185616.819,30,416640.0,3,9e5c50_allocine.fr_3.dat,True,16898,1490702755,Tue_Mar_28_12:05:55_UTC_2017,True,17,3,9e5c50_allocine.fr_3.har,True,444685,False,True,20,0,False,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,3.733,3.395,6.588,6.499,0.452,9e5c50,HTTP/1.1,20.0,-1.0,20.0,0.0,20.0,0.0,149,5179,38
allocine.fr,False,http://www.allocine.fr,8.0,4070,2185,3199.9140000001485,4056.817000000121,4056.817000000121,2988.38462037,2712.56566197,2728.66006695,2563.359855,3093.37111422,2771.96104894,2.29411764706,infty,83712,0.041,30140,0.015,1350989,0.662,1998224,426233,0.209,18210.643,148518,0.073,41368,28105.03,2039592,52297.231,79707.463,119976.0,185612.201,39,416640.0,4,9e5c50_allocine.fr_4.dat,True,16908,1490702806,Tue_Mar_28_12:06:46_UTC_2017,True,17,4,9e5c50_allocine.fr_4.har,True,445260,False,True,100,0,False,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,2.872,1.937,6.588,6.499,0.452,9e5c50,HTTP/1.1,100.0,-1.0,100.0,0.0,100.0,0.0,539,4176,38
allocine.fr,False,http://www.allocine.fr,8.0,1199,1120,519.602000000099,1118.0399999997426,1118.0399999997426,1120.72338393,1120.0,1120.02260865,1120.0,1120.0,1120.0,1.64705882353,infty,83712,0.041,30140,0.015,1356599,0.663,2003447,426233,0.208,18099.133,148518,0.073,41755,28005.008,2045202,73042.929,132750.236,120306.0,186793.765,28,416640.0,5,9e5c50_allocine.fr_5.dat,True,16917,1490702841,Tue_Mar_28_12:07:21_UTC_2017,False,17,5,9e5c50_allocine.fr_5.har,True,448554,False,True,0,0,False,112,0,3,0.027,1,0.009,91,0.805,14,0.124,4,0.035,113,4.036,4.625,6.647,6.615,0.452,9e5c50,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,29,1198,38
allocine.fr,False,http://www.allocine.fr,8.0,11307,6334,10797.71899999982,10797.71899999982,11303.427999999813,7895.23388288,7504.05983673,7587.70929734,7329.75630369,8421.84780053,7898.96022886,1.0,10mbit,82668,0.041,29914,0.015,1327128,0.66,1968511,422283,0.21,17945.375,147889,0.074,41371,28108.6,2009882,118228.353,184128.091,118228.353,184128.091,17,416640.0,7,9e5c50_allocine.fr_7.dat,True,17367,1490703066,Tue_Mar_28_12:11:06_UTC_2017,True,17,2,9e5c50_allocine.fr_7.har,True,424680,False,True,20,0,False,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,6.588,6.499,6.588,6.499,0.452,9e5c50,H2,20.0,-1.0,20.0,0.0,20.0,0.0,134,11303,38
allocine.fr,False,http://www.allocine.fr,8.0,3198,2304,2754.799999999573,3091.1309999996924,3166.534999999621,2532.47261468,2487.3820396,2458.92822256,2421.1196273,2598.42686257,2487.25057283,1.0,infty,82668,0.041,29914,0.015,1327111,0.66,1968465,422283,0.21,17945.223,147889,0.074,41400,28106.811,2009865,118227.353,184131.77,118227.353,184131.77,17,416640.0,8,9e5c50_allocine.fr_8.dat,True,16959,1490703125,Tue_Mar_28_12:12:05_UTC_2017,True,17,4,9e5c50_allocine.fr_8.har,True,424624,False,True,100,0,False,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,6.588,6.499,6.588,6.499,0.452,9e5c50,H2,100.0,-1.0,100.0,0.0,100.0,0.0,533,3282,38
allocine.fr,False,http://www.allocine.fr,8.0,1225,980,749.1059999999666,960.2700000000699,960.2700000000699,985.077594595,980.0,980.094786743,980.0,980.0,980.0,1.0,infty,82668,0.041,29914,0.015,1327060,0.66,1968465,422306,0.21,17944.973,147889,0.074,41372,28104.585,2009837,118225.706,184128.163,118225.706,184128.163,17,416640.0,9,9e5c50_allocine.fr_9.dat,True,17371,1490703167,Tue_Mar_28_12:12:47_UTC_2017,False,17,5,9e5c50_allocine.fr_9.har,True,424654,False,True,0,0,False,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,6.588,6.499,6.588,6.499,0.452,9e5c50,H2,0.0,-1.0,0.0,0.0,0.0,0.0,74,1212,38
amazon.com,False,http://www.amazon.com/gp/gw/ajax/s.html,10.0,1137,862,541.1120000002484,958.8059999998004,1048.9520000002813,866.875958621,862.0,867.826137486,862.0,862.36237642,862.0,1.0,infty,45807,0.021,120239,0.056,1853927,0.859,2091091,139415,0.065,12554.581,0,0.0,68297,15928.563,2159388,539847.0,876385.402,539847.0,876385.402,4,647500.0,2,9e5c50_amazon.com_2.dat,True,17387,1490703419,Tue_Mar_28_12:16:59_UTC_2017,False,4,5,9e5c50_amazon.com_2.har,True,628294,False,True,0,0,False,145,27,6,0.035,29,0.169,130,0.756,7,0.041,0,0.0,172,43.0,72.17,43.0,72.17,0.703,9e5c50,H2,0.0,-1.0,0.0,0.0,0.0,0.0,36,1049,38
imbd.com,False,http://www.imdb.com,8.0,5369,986,2550.189000000257,4684.498000000123,5308.871999999617,2113.24608911,1088.12419048,2791.54000758,1153.2602617,2246.84727949,1187.5531042,1.77777777778,10mbit,79626,0.059,165162,0.121,687985,0.506,1310821,264175,0.194,13327.392,162446,0.119,48573,22027.305,1359394,42481.062,52631.42,75521.889,157822.397,32,268038.0,0,9e5c50_imbd.com_0.dat,True,16889,1490703199,Tue_Mar_28_12:13:19_UTC_2017,False,18,3,9e5c50_imbd.com_0.har,True,453188,False,True,0,2,True,101,0,7,0.069,15,0.147,63,0.618,11,0.108,6,0.059,102,3.188,3.097,5.667,11.93,0.291,9e5c50,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,25,5309,38
amazon.com,False,http://www.amazon.com/gp/gw/ajax/s.html,10.0,1781,819,1113.7190000002156,1570.4510000000012,1714.3549999985844,1114.22057241,950.449473684,1097.1642368,949.919481119,1016.8194299,1011.06927055,1.0,infty,45848,0.021,108358,0.05,1853950,0.863,2084317,139438,0.065,13506.881,0,0.0,63277,16201.503,2147594,536898.5,871295.965,536898.5,871295.965,4,647500.0,2,9f2fd2_amazon.com_2.dat,True,17372,1490705597,Tue_Mar_28_12:53:17_UTC_2017,False,4,4,9f2fd2_amazon.com_2.har,True,586397,False,True,0,0,False,145,14,6,0.038,16,0.101,130,0.818,7,0.044,0,0.0,159,39.75,66.541,39.75,66.541,0.703,9f2fd2,H2,0.0,-1.0,0.0,0.0,0.0,0.0,82,1714,28
allocine.fr,False,http://www.allocine.fr,8.0,8587,4404,7311.886999999802,7311.886999999802,8583.518000000371,4958.80603636,4925.55179817,5266.95717842,5076.92813402,6499.86812921,6017.59695157,2.0,10mbit,83712,0.041,30140,0.015,1356615,0.663,2003459,426235,0.208,18099.274,148516,0.073,41759,28005.01,2045218,60153.471,76936.628,120306.941,186794.072,34,416640.0,0,afe241_allocine.fr_0.dat,True,16965,1490705765,Tue_Mar_28_12:56:05_UTC_2017,True,17,2,afe241_allocine.fr_0.har,True,448921,False,True,20,0,False,112,0,3,0.027,1,0.009,91,0.805,14,0.124,4,0.035,113,3.324,3.554,6.647,6.615,0.452,afe241,HTTP/1.1,20.0,-1.0,20.0,0.0,20.0,0.0,134,8658,36
allocine.fr,False,http://www.allocine.fr,8.0,10761,5759,10694.063000000437,10694.063000000437,10694.063000000437,6727.51890991,6539.62303774,6753.1066394,6720.69435478,7956.00145477,7956.00145477,1.0,10mbit,82668,0.041,29914,0.015,1326992,0.66,1968373,422283,0.21,17944.161,147889,0.074,41373,28110.394,2009746,118220.353,184125.704,118220.353,184125.704,17,416640.0,1,afe241_allocine.fr_1.dat,True,17427,1490705945,Tue_Mar_28_12:59:05_UTC_2017,True,17,1,afe241_allocine.fr_1.har,True,424603,False,True,20,0,False,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,6.588,6.499,6.588,6.499,0.452,afe241,H2,20.0,-1.0,20.0,0.0,20.0,0.0,130,10720,36
booking.com,False,http://www.booking.com/index.it.html,0.0,5074,3355,3407.649000000307,3407.649000000307,5054.484000000408,3392.42374242,3357.39280645,3506.66142254,3355.41669502,3862.63229059,3355.5506913,2.6,10mbit,178635,0.172,101901,0.098,374677,0.361,1006250,360701,0.348,15244.338,20701,0.02,30365,25062.283,1036615,79739.615,70946.996,207323.0,201845.631,13,0.0,0,afe241_booking.com_0.dat,True,16923,1490706014,Tue_Mar_28_13:00:14_UTC_2017,False,5,3,afe241_booking.com_0.har,True,284460,False,True,0,2,True,66,2,6,0.088,3,0.044,47,0.691,11,0.162,1,0.015,68,5.231,2.833,13.6,13.124,0.0,afe241,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,27,5054,36
chinadaily.com.cn,False,http://www.chinadaily.com.cn,7.0,4212,2834,3336.3460000000596,3862.1590000001825,3862.1590000001825,2902.39420488,2866.34804145,2959.26776631,2932.30976197,3008.0375972,3005.68217858,1.8,infty,24951,0.009,88024,0.031,2640129,0.917,2802795,106338,0.037,13907.855,19484,0.007,76131,37175.605,2878926,106626.889,168257.694,191928.4,583310.445,27,384133.0,2,afe241_chinadaily.com.cn_2.dat,True,16957,1490705542,Tue_Mar_28_12:52:22_UTC_2017,True,15,4,afe241_chinadaily.com.cn_2.har,True,824830,False,True,100,0,False,206,1,5,0.024,50,0.242,128,0.618,20,0.097,4,0.019,207,7.667,8.89,13.8,28.167,0.417,afe241,HTTP/1.1,100.0,-1.0,100.0,0.0,100.0,0.0,530,4332,36
chinadaily.com.cn,False,http://www.chinadaily.com.cn,7.0,3928,2543,2331.242000000326,3570.3790000000804,3570.3790000000804,2560.73569,2543.0,2548.91705046,2543.0,2543.48717165,2543.0,1.0,infty,23355,0.008,75645,0.026,2653694,0.924,2797069,100631,0.035,14217.886,18688,0.007,74944,37558.915,2872013,191467.533,586970.84,191467.533,586970.84,15,384133.0,3,afe241_chinadaily.com.cn_3.dat,True,16959,1490705612,Tue_Mar_28_12:53:32_UTC_2017,True,15,4,afe241_chinadaily.com.cn_3.har,True,772424,False,True,100,0,False,201,1,5,0.025,50,0.248,123,0.609,20,0.099,4,0.02,202,13.467,28.166,13.467,28.166,0.417,afe241,H2,100.0,-1.0,100.0,0.0,100.0,0.0,531,4034,36
chinadaily.com.cn,False,http://www.chinadaily.com.cn,7.0,3732,2369,2500.8620000002265,3397.866000000271,3397.866000000271,2394.03790173,2372.42996364,2390.84580179,2385.03925226,2415.10766483,2414.57112924,1.0,infty,23332,0.008,75644,0.026,2639598,0.924,2790481,100631,0.035,16330.817,18688,0.007,67412,39936.485,2857893,190526.2,587249.0,190526.2,587249.0,15,384133.0,4,afe241_chinadaily.com.cn_4.dat,True,16916,1490705670,Tue_Mar_28_12:54:30_UTC_2017,True,15,4,afe241_chinadaily.com.cn_4.har,True,681611,False,True,100,0,False,174,1,5,0.029,50,0.286,96,0.549,20,0.114,4,0.023,175,11.667,28.042,11.667,28.042,0.417,afe241,H2,100.0,-1.0,100.0,0.0,100.0,0.0,535,3836,36
allocine.fr,False,http://www.allocine.fr,8.0,1227,1148,542.9020000000619,1121.760000000295,1121.8920000001199,1148.54187387,1148.0,1148.01682867,1148.0,1148.0,1148.0,1.35294117647,infty,83712,0.041,30140,0.015,1350962,0.662,1998192,426233,0.209,18210.402,148518,0.073,41373,28104.873,2039565,88676.739,146754.543,119974.412,185611.504,23,416640.0,2,b0a217_allocine.fr_2.dat,True,16899,1490703869,Tue_Mar_28_12:24:29_UTC_2017,False,17,5,b0a217_allocine.fr_2.har,True,444524,False,True,0,0,False,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,4.87,5.448,6.588,6.499,0.452,b0a217,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,24,1226,60
allocine.fr,False,http://www.allocine.fr,8.0,4527,2966,3546.6199999995965,4523.242999999841,4523.242999999841,3537.72994495,3206.25353571,3320.56575232,3131.39109436,3601.08476561,3289.8244767,2.17647058824,infty,83712,0.041,30140,0.015,1350990,0.662,1998220,426233,0.209,18210.652,148518,0.073,41373,28104.895,2039593,55124.135,83524.171,119976.059,185612.095,37,416640.0,3,b0a217_allocine.fr_3.dat,True,16952,1490703912,Tue_Mar_28_12:25:12_UTC_2017,True,17,4,b0a217_allocine.fr_3.har,True,445136,False,True,100,0,False,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,3.027,1.747,6.588,6.499,0.452,b0a217,HTTP/1.1,100.0,-1.0,100.0,0.0,100.0,0.0,538,4631,60
allocine.fr,False,http://www.allocine.fr,8.0,9336,3146,9245.131000000238,9245.131000000238,9334.204000000223,3598.25944144,3493.73585321,4834.86341123,4373.12726377,6215.59039632,5485.05987804,2.29411764706,10mbit,83710,0.041,30140,0.015,1350997,0.662,1998224,426231,0.209,18210.679,148518,0.073,41372,28104.981,2039596,52297.333,62062.8,119976.235,185612.252,39,416640.0,4,b0a217_allocine.fr_4.dat,True,16943,1490703952,Tue_Mar_28_12:25:52_UTC_2017,True,17,3,b0a217_allocine.fr_4.har,True,445271,False,True,20,0,False,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,2.872,2.681,6.588,6.499,0.452,b0a217,HTTP/1.1,20.0,-1.0,20.0,0.0,20.0,0.0,128,9334,60
allocine.fr,False,http://www.allocine.fr,8.0,13720,5636,12085.654000000133,12085.654000000133,12085.654000000133,6932.08824324,6808.06994495,7843.33026813,7338.93451125,7348.69852981,7348.69852981,2.11764705882,10mbit,83712,0.041,30140,0.015,1350990,0.662,1998218,426233,0.209,18210.634,148516,0.073,41373,28104.828,2039591,56655.306,92301.961,119975.941,185612.504,36,416640.0,5,b0a217_allocine.fr_5.dat,True,16954,1490704001,Tue_Mar_28_12:26:41_UTC_2017,False,17,3,b0a217_allocine.fr_5.har,True,445171,False,True,0,2,True,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,3.111,3.306,6.588,6.499,0.452,b0a217,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,23,13716,60
allocine.fr,False,http://www.allocine.fr,8.0,1211,1000,711.5389999997421,859.8060000002897,951.8789999996388,1003.79872973,1000.0,1000.07008091,1000.0,1000.0,1000.0,1.0,infty,82668,0.041,29914,0.015,1327012,0.66,1968437,422324,0.21,17944.705,147889,0.074,41370,28106.969,2009807,118223.941,184128.466,118223.941,184128.466,17,416640.0,6,b0a217_allocine.fr_6.dat,True,17354,1490704016,Tue_Mar_28_12:26:56_UTC_2017,False,17,5,b0a217_allocine.fr_6.har,True,424682,False,True,0,0,False,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,6.588,6.499,6.588,6.499,0.452,b0a217,H2,0.0,-1.0,0.0,0.0,0.0,0.0,33,1201,60
allocine.fr,False,http://www.allocine.fr,8.0,3201,2265,2658.80699999968,3173.9380000001875,3173.9380000001875,2467.23734234,2414.27270588,2362.45491659,2346.09084623,2421.11759101,2407.78996219,1.0,infty,82668,0.041,29914,0.015,1327014,0.66,1968396,422283,0.21,17944.357,147889,0.074,41372,28104.936,2009768,118221.647,184126.57,118221.647,184126.57,17,416640.0,7,b0a217_allocine.fr_7.dat,True,16948,1490704045,Tue_Mar_28_12:27:25_UTC_2017,True,17,4,b0a217_allocine.fr_7.har,True,424576,False,True,100,0,False,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,6.588,6.499,6.588,6.499,0.452,b0a217,H2,100.0,-1.0,100.0,0.0,100.0,0.0,528,3199,60
allocine.fr,False,http://www.allocine.fr,8.0,15831,7721,15809.2429999999,15809.2429999999,15809.2429999999,9768.05200901,9768.05200901,9580.48893715,9580.48893715,10425.311793,10425.311793,1.0,10mbit,82668,0.041,29914,0.015,1326990,0.66,1968373,422283,0.21,17944.143,147889,0.074,41371,28108.71,2009744,118220.235,184125.771,118220.235,184125.771,17,416640.0,8,b0a217_allocine.fr_8.dat,True,17394,1490704088,Tue_Mar_28_12:28:08_UTC_2017,True,17,3,b0a217_allocine.fr_8.har,True,424691,False,True,20,0,False,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,6.588,6.499,6.588,6.499,0.452,b0a217,H2,20.0,-1.0,20.0,0.0,20.0,0.0,146,15809,60
booking.com,False,http://www.booking.com/index.it.html,0.0,1701,1356,1391.9670000004771,1391.9670000004771,1391.9670000004771,1366.57527273,1357.62890476,1356.4427237,1356.23843235,1356.23537743,1356.23537743,1.0,infty,176923,0.175,97258,0.096,361923,0.357,986128,357001,0.352,15357.318,20478,0.02,27455,25319.361,1013583,202716.6,198331.326,202716.6,198331.326,5,0.0,1,b5d774_booking.com_1.dat,True,17377,1490704275,Tue_Mar_28_12:31:15_UTC_2017,False,5,5,b5d774_booking.com_1.har,True,260051,False,True,0,0,False,66,0,6,0.091,1,0.015,47,0.712,11,0.167,1,0.015,66,13.2,13.378,13.2,13.378,0.0,b5d774,H2,0.0,-1.0,0.0,0.0,0.0,0.0,32,1644,32
booking.com,False,http://www.booking.com/index.it.html,0.0,1667,1322,1358.2489999994068,1358.2489999994068,1358.2489999994068,1332.33121212,1323.65609524,1322.58307062,1322.26741266,1322.26599209,1322.26599209,2.8,infty,178635,0.173,97550,0.095,374679,0.363,1004806,360697,0.349,15640.333,20701,0.02,27456,25334.23,1032262,73733.0,93613.565,206452.4,202206.875,14,0.0,2,b5d774_booking.com_2.dat,True,16916,1490704302,Tue_Mar_28_12:31:42_UTC_2017,False,5,4,b5d774_booking.com_2.har,True,272212,False,True,0,0,False,66,0,6,0.091,1,0.015,47,0.712,11,0.167,1,0.015,66,4.714,4.267,13.2,13.378,0.0,b5d774,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,38,1599,32
free.fr,False,http://www.free.fr/adsl,2.0,5107,494,211.20799999973678,3243.7209999996485,5105.8189999999595,934.3157,494.0,2529.04364506,494.0,3673.30455373,494.0,2.25,10mbit,18511,0.027,10275,0.015,417302,0.6,684526,76090,0.109,23164.233,172749,0.249,10401,39330.921,694927,77214.111,67928.127,173731.75,238954.762,9,8776.0,0,b6fe56_free.fr_0.dat,True,16895,1490859378,Thu_Mar_30_07:36:18_UTC_2017,False,4,4,b6fe56_free.fr_0.har,True,124503,False,True,0,2,True,30,0,7,0.233,1,0.033,10,0.333,7,0.233,5,0.167,30,3.333,2.789,7.5,10.689,0.01,b6fe56,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,39,5106,20
labanquepostale.fr,False,http://www.labanquepostale.fr,0.0,6229,652,6220.441000000144,6220.441000000144,6220.441000000144,1706.95890909,1706.95890909,2585.88055379,2585.88055379,3506.22459211,3506.22459211,1.66666666667,10mbit,53459,0.068,23009,0.029,501252,0.642,756543,134407,0.172,12806.672,69080,0.088,24664,24159.918,781207,52080.467,64882.681,86800.778,226678.169,15,6400.0,0,b6fe56_labanquepostale.fr_0.dat,True,16927,1490859139,Thu_Mar_30_07:32:19_UTC_2017,True,9,4,b6fe56_labanquepostale.fr_0.har,True,252133,False,True,20,0,False,55,6,8,0.131,8,0.131,21,0.344,17,0.279,7,0.115,61,4.067,3.193,6.778,13.331,0.007,b6fe56,HTTP/1.1,20.0,-1.0,20.0,0.0,20.0,0.0,126,6220,20
chinadaily.com.cn,False,http://www.chinadaily.com.cn,7.0,1394,1277,1163.952000000856,1322.4389999992272,1350.2879999980141,1278.14017062,1277.0,1277.26450267,1277.0,1277.0452765,1277.0,1.6,infty,24951,0.008,88020,0.03,2714844,0.919,2875807,106346,0.036,13932.288,19484,0.007,77838,36782.015,2953645,123068.542,204355.03,196909.667,601436.473,24,384133.0,2,b87432_chinadaily.com.cn_2.dat,True,16927,1490862259,Thu_Mar_30_08:24:19_UTC_2017,False,15,5,b87432_chinadaily.com.cn_2.har,True,843285,False,True,0,0,False,211,1,5,0.024,50,0.236,133,0.627,20,0.094,4,0.019,212,8.833,10.838,14.133,28.782,0.417,b87432,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,23,1393,44
pole-emploi.fr,False,http://www.pole-emploi.fr/accueil,8.0,763,702,499.779999999897,555.4810000001962,558.6579999988826,702.0,702.0,702.0,702.0,702.0,702.0,1.0,infty,38997,0.042,20060,0.022,496060,0.532,903092,106890,0.115,12762.945,269688,0.289,28603,20297.687,931695,310565.0,242715.834,310565.0,242715.834,3,135754.0,0,bb5de2_pole-emploi.fr_0.dat,True,17381,1490707829,Tue_Mar_28_13:30:29_UTC_2017,False,3,5,bb5de2_pole-emploi.fr_0.har,True,280976,False,True,0,0,False,73,0,5,0.068,1,0.014,40,0.548,22,0.301,5,0.068,73,24.333,28.194,24.333,28.194,0.158,bb5de2,H2,0.0,-1.0,0.0,0.0,0.0,0.0,65,639,114
